-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	4.686441E+1	8.396634E+1	2.000000E-2	6.893512E+1	1.016878E+2	3.000000E-2	8.632151E+1	1.029032E+2	5.000000E-2	9.160101E+1	9.078885E+1	7.000000E-2	8.486214E+1	7.867488E+1	1.000000E-1	6.952175E+1	6.691794E+1	2.000000E-1	3.653673E+1	5.087714E+1	3.000000E-1	2.577436E+1	4.413215E+1	5.000000E-1	2.873694E+1	3.736672E+1	7.000000E-1	3.060895E+1	3.423535E+1	1.000000E+0	2.847692E+1	3.225881E+1	2.000000E+0	2.093924E+1	3.109127E+1	3.000000E+0	2.305895E+1	3.097038E+1	5.000000E+0	3.001892E+1	3.108438E+1	2.700000E+4	1.752501E+2	4.202360E-1	0.000000E+0	6.421837E+3	3.800000E+1	7.664503E+1	1.110000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	-8.140299E+1	8.766426E+1	2.000000E-2	-8.460661E+1	1.069203E+2	3.000000E-2	-6.396649E+1	1.104246E+2	5.000000E-2	-1.043033E+1	1.018364E+2	7.000000E-2	1.842947E+1	8.898362E+1	1.000000E-1	2.855605E+1	7.426931E+1	2.000000E-1	3.012150E+1	5.458437E+1	3.000000E-1	3.658415E+1	4.716174E+1	5.000000E-1	4.402366E+1	4.082043E+1	7.000000E-1	4.958770E+1	3.815759E+1	1.000000E+0	5.583582E+1	3.629734E+1	2.000000E+0	6.003034E+1	3.563609E+1	3.000000E+0	5.927544E+1	3.687662E+1	5.000000E+0	5.817446E+1	3.934988E+1	2.700000E+4	1.032067E+2	3.058916E+5	0.000000E+0	6.420618E+3	7.200000E+1	1.430081E+1	1.115000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	2.495877E+2	9.286341E+1	2.000000E-2	2.674616E+2	1.137265E+2	3.000000E-2	2.532011E+2	1.186433E+2	5.000000E-2	1.793931E+2	1.134841E+2	7.000000E-2	1.138832E+2	1.019070E+2	1.000000E-1	7.526730E+1	8.474646E+1	2.000000E-1	6.295920E+1	5.728755E+1	3.000000E-1	5.516221E+1	4.792170E+1	5.000000E-1	3.226622E+1	4.047199E+1	7.000000E-1	2.259033E+1	3.722385E+1	1.000000E+0	1.743904E+1	3.470495E+1	2.000000E+0	1.226089E+1	3.181863E+1	3.000000E+0	1.562669E+1	3.106521E+1	5.000000E+0	1.531524E+1	3.045442E+1	2.700000E+4	3.683037E+2	5.641921E-2	0.000000E+0	6.419994E+3	-2.400000E+1	3.197760E+2	1.120000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	2.125069E+2	9.056370E+1	2.000000E-2	2.201100E+2	1.101231E+2	3.000000E-2	2.261177E+2	1.119809E+2	5.000000E-2	2.360974E+2	9.883640E+1	7.000000E-2	2.240961E+2	8.553887E+1	1.000000E-1	1.900446E+2	7.258464E+1	2.000000E-1	1.213257E+2	5.293198E+1	3.000000E-1	6.723049E+1	4.365833E+1	5.000000E-1	5.516259E+0	3.427199E+1	7.000000E-1	-9.724656E+0	2.930990E+1	1.000000E+0	-1.336854E+1	2.497172E+1	2.000000E+0	-1.118219E+1	1.968516E+1	3.000000E+0	-1.333894E+1	1.807645E+1	5.000000E+0	-1.583607E+1	1.628162E+1	2.700000E+4	2.977027E+2	-2.430861E-1	0.000000E+0	6.421531E+3	2.200000E+1	1.896471E+2	1.125000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	6.841838E+2	8.939467E+1	2.000000E-2	7.022494E+2	1.093548E+2	3.000000E-2	6.979670E+2	1.125126E+2	5.000000E-2	6.138652E+2	1.024299E+2	7.000000E-2	5.133438E+2	9.023655E+1	1.000000E-1	3.939327E+2	7.757500E+1	2.000000E-1	1.802819E+2	5.900323E+1	3.000000E-1	8.607113E+1	5.119631E+1	5.000000E-1	1.435573E+1	4.388692E+1	7.000000E-1	-1.463075E+1	4.019514E+1	1.000000E+0	-3.960248E+1	3.691738E+1	2.000000E+0	-5.792782E+1	3.304980E+1	3.000000E+0	-5.877708E+1	3.209244E+1	5.000000E+0	-5.692806E+1	3.165480E+1	2.700000E+4	7.163370E+2	8.211878E-2	0.000000E+0	6.421329E+3	8.000000E+0	8.421371E+2	1.130000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	1.374817E+3	8.972973E+1	2.000000E-2	1.367480E+3	1.107684E+2	3.000000E-2	1.350481E+3	1.144525E+2	5.000000E-2	1.254223E+3	1.046337E+2	7.000000E-2	1.139101E+3	9.420892E+1	1.000000E-1	9.893813E+2	8.417038E+1	2.000000E-1	6.614187E+2	6.761511E+1	3.000000E-1	4.861480E+2	5.912134E+1	5.000000E-1	3.373204E+2	5.051514E+1	7.000000E-1	2.784013E+2	4.657224E+1	1.000000E+0	2.326087E+2	4.368365E+1	2.000000E+0	1.713072E+2	4.033365E+1	3.000000E+0	1.471059E+2	3.963034E+1	5.000000E+0	1.203099E+2	3.945727E+1	2.700000E+4	1.428560E+3	1.842595E-1	0.000000E+0	6.421846E+3	8.000000E+0	1.483112E+3	1.135000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	1.650866E+3	9.306259E+1	2.000000E-2	1.621078E+3	1.154360E+2	3.000000E-2	1.561359E+3	1.212191E+2	5.000000E-2	1.425932E+3	1.152727E+2	7.000000E-2	1.294252E+3	1.040937E+2	1.000000E-1	1.120137E+3	9.040287E+1	2.000000E-1	7.598242E+2	6.808001E+1	3.000000E-1	5.845950E+2	5.877171E+1	5.000000E-1	4.156917E+2	5.001687E+1	7.000000E-1	3.318052E+2	4.569968E+1	1.000000E+0	2.625741E+2	4.207183E+1	2.000000E+0	1.816819E+2	3.742162E+1	3.000000E+0	1.492482E+2	3.568573E+1	5.000000E+0	1.168586E+2	3.452099E+1	2.700000E+4	1.751438E+3	1.769104E-1	0.000000E+0	6.420824E+3	1.000000E+1	1.741234E+3	1.140000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	1.719198E+3	9.753922E+1	2.000000E-2	1.677171E+3	1.219242E+2	3.000000E-2	1.595137E+3	1.302162E+2	5.000000E-2	1.434587E+3	1.297904E+2	7.000000E-2	1.294538E+3	1.209252E+2	1.000000E-1	1.118849E+3	1.067942E+2	2.000000E-1	7.312233E+2	8.140714E+1	3.000000E-1	5.114635E+2	6.790808E+1	5.000000E-1	3.048742E+2	5.579499E+1	7.000000E-1	2.108465E+2	5.049523E+1	1.000000E+0	1.369011E+2	4.599724E+1	2.000000E+0	6.635758E+1	4.115874E+1	3.000000E+0	4.218880E+1	4.031991E+1	5.000000E+0	1.329799E+1	3.947034E+1	2.700000E+4	1.823613E+3	1.352352E-1	0.000000E+0	6.420024E+3	1.000000E+1	1.862810E+3	1.145000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	2.135106E+3	1.022289E+2	2.000000E-2	2.079641E+3	1.279251E+2	3.000000E-2	1.984329E+3	1.372109E+2	5.000000E-2	1.759762E+3	1.408263E+2	7.000000E-2	1.560281E+3	1.376659E+2	1.000000E-1	1.326237E+3	1.285471E+2	2.000000E-1	8.736463E+2	1.027392E+2	3.000000E-1	6.533479E+2	8.693786E+1	5.000000E-1	4.411784E+2	6.663014E+1	7.000000E-1	3.356392E+2	5.660025E+1	1.000000E+0	2.534863E+2	5.043161E+1	2.000000E+0	1.537757E+2	4.555431E+1	3.000000E+0	1.212439E+2	4.458812E+1	5.000000E+0	9.425275E+1	4.464229E+1	2.700000E+4	2.257744E+3	1.384410E-1	0.000000E+0	6.419058E+3	1.000000E+1	2.286422E+3	1.150000E+8
-1.000000E+0	-2.000000E+0	5.250000E+0	5.950000E+2	1.000000E-2	2.202580E+3	9.937921E+1	2.000000E-2	2.148095E+3	1.238269E+2	3.000000E-2	2.051103E+3	1.322741E+2	5.000000E-2	1.818089E+3	1.355356E+2	7.000000E-2	1.604608E+3	1.337136E+2	1.000000E-1	1.336409E+3	1.275484E+2	2.000000E-1	7.753621E+2	1.008321E+2	3.000000E-1	5.124353E+2	8.556656E+1	5.000000E-1	3.070669E+2	7.268825E+1	7.000000E-1	2.291776E+2	6.482610E+1	1.000000E+0	1.805183E+2	5.553630E+1	2.000000E+0	1.220584E+2	4.319860E+1	3.000000E+0	9.049333E+1	4.067219E+1	5.000000E+0	6.141205E+1	3.960410E+1	2.700000E+4	2.447660E+3	1.115445E-1	0.000000E+0	6.417236E+3	1.200000E+1	2.449317E+3	1.155000E+8
